platform,text,Sentiment
Instagram,"📢🇲🇽 Este domingo 7 de abril, prepárate para presenciar el primer debate presidencial. 🗳️ Únete a nosotros en un evento lleno de discusión, propuestas y visiones para el futuro de nuestro país. No te pierdas la oportunidad de estar informado y ser parte del proceso democrático. ¡Sintoniza la transmisión en vivo por #MVStv y sé testigo de este momento crucial para México!

#DebatePresidencialMX #Elecciones2024 #México",2
Instagram,Presidente @alvarezmaynez ♥️,1
Instagram,"Primer acto:
MORENA se roba el dinero del fideicomiso “por los demás” que fue enviado por la ciudadanía para apoyar a los damnificados del sismo de septiembre del 2017.
Segundo acto:
MORENA envía a Pío López Obrador a recibir dinero en efectivo (porque es más difícil de rastrear) para meterle dinero a la campaña.
Tercer acto:
Graban a Pío López Obrador recibiendo sobres amarillos repletos de dinero.
Cuarto acto:
Loret de Mola exhibe esos vídeos y demuestra la corrupción morenista.
Quinto acto:
Salen a justificar lo injustificable y a disculpar al hermano del presidente aunque su corrupción es EVIDENTE.
Sexto acto:
NUNCA se abre una investigación en contra de Pío López a pesar de existir la evidencia audiovisual que lo incrimina.
Séptimo acto:
A manera de intimidación, el hermano del presidente gozando de impunidad, demanda a Loret de Mola por haber exhibido los vídeos donde sale cometiendo un delito,

¿Cómo se llamó la obra?

 #NarcoPresidenteAMLO3 #elclandeloslopez #NarcoGobiernoAMLO #NarcopredidenteAMLO2 #NarcoPresidente #GuacamayaLeaks #amlo #fuertecomotú #NarcoPresidenteAMLO1 #Política #MexicoVaConX #GuacamayaNews #ElGranCorruptor #NarcoDictadorAmlo #LaLeyEsLaLey #NarcoPresidenteAML04",0
Instagram,"Gobernadores del PAN felicitan a Claudia Sheinbaum, reconociendo su victoria",1
Instagram,"¡Comenzamos la campaña! Vamos por el segundo piso de la Transformación con la Doctora Claudia Sheinbaum a la cabeza del Gran Proyecto de Nación. ¡La Patria es Primero!

Hoy referendo nuevamente el compromiso con el Pueblo, mi Partido MORENA y la 4T, como orgullosa fundadora. El objetivo común es el bienestar de las presentes y las futuras generaciones.

Seguiremos luchando por la justicia social, la igualdad, la paz, el humanismo, la inclusión y la prosperidad compartida: Por el bien de todos, primero los pobres.

Millones de corazones laten, siempre a la izquierda, por tanta esperanza. ¡No les fallaremos! ¡Allá vamos, Quintana Roo!

#AnahíGonzález #4T #Morena #QuintanaRoo #México #ClaudiaSheinbaum #ClaudiaPresidenta",1
Instagram,"RAÚL CANTÚ… ¡EL MEJOR ALCALDE EN LA HISTORIA DE SALINAS VICTORIA, CABECERA DE MI DISTRITO 13 FEDERAL!

Así lo demostró en el Debate por la Alcaldía, donde @raulcantudelagarza fue el de las mejores propuestas y el único que puede continuar consolidando a Salinas como el Epicentro de la Inversión Extranjera y de Movimiento Ciudadano de Nuevo León.

Y tendrá todo el apoyo del Equipo Naranja, de @alvarezmaynez, @colosioriojas, @marthaherreranl, @melisapena.nl y un Servidor, próximos Presidente de México, Senador, Senadora, Diputada Local y Diputado Federal.

Este 2 de Junio… ¡Vota Todo Naranja! ¡Vota Todo Movimiento Ciudadano!",1
Instagram,"La candidata presidencial por @morena_partido, @claudia_shein, minimizó el apoyo de más de 250 intelectuales a su rival de PRI, PAN y PRD, @xochitlgalvez. Además, rechazó que la movilización de la #MareaRosa cambie la intención del voto de la ciudadanía.",2
Instagram,"¡En 5 días arrasaremos en las urnas y @claudia_shein será nuestra primera presidenta!

Este 2 de junio, vota todo Morena para que siga la Cuarta Transformación.

¡Vamos a ganar!",1
Instagram,"Claudia Sheinbaum, virtual Presidenta electa, dio a conocer la ubicación de su casa de transición, la cual está situada en Iztapalapa. Te contamos dónde se encuentra el inmueble y algunos detalles de la que será su sede de operaciones.

Es preciso indicar que no es la primera vez que Sheinbaum Pardo elige esta zona de la Ciudad de México como oficina de trabajo, pues en 2018, su casa de transición estuvo en una colonia cercana a su ubicación actual.

Pese a que en 2018, el presidente Andrés Manuel López Obrador (AMLO) apostó por la colonia La Roma, Claudia Sheinbaum optó por una zona de la CDMX menos céntrica y más modesta en Iztapalapa para su transición presidencial.

El equipo de Sheinbaum reveló que la propiedad se encuentra en una de las alcaldías con más habitantes de la Ciudad de México, pues de acuerdo con las más recientes cifras que presentó el Instituto Nacional de Estadística y Geografía (Inegi), la alcaldía cuenta con un millón 835 mil 486 habitantes. 

Más información en nuestra web 📲",2
Instagram,"Este es el momento decisivo para salvar a #México. Todos a votar.

@alitomorenoc @pri_nacional @xochitlgalvez",1
Instagram,Recuperemos México 🇲🇽 con @xochitlgalvez candidata a la Presidencia de la República. #MxSinMiedo🤞🏻🩷 #xochitlpresidenta2024,1
Instagram,"Con @XochitlGalvez , contaremos con el programa “Seguro Médico Siglo XXI”

Para que niñas y niños menores de 5 años, cuyos padres no tengan acceso al seguro social, cuenten con los servicios de salud que necesitan

#MxSinMiedo 
#VotaPAN
#AmorXAgsDePrimera 
#LaClausOpinión",1
Instagram,"👩‍💼 “Viene el fortalecimiento del salario y trabajo digno, del acceso a la vivienda, acceso a la educación, los apoyos para becas”, aseguró #ClaudiaSheinbaum al hablar del paquete de reformas que enviará el Presidente Andrés Manuel López Obrador a la Cámara de Diputados. 👏 #IxtlánDelRío #Nayarit 
Más información 👇
https://wp.me/pd7s0Q-1xTc",2
Instagram,"La virtual Presidenta electa, Claudia Sheinbaum (@claudia_shein), se reunirá hoy con el Presidente Andrés Manuel López Obrador, después de que ayer domingo fueran formalizados los resultados de la elección presidencial del pasado 2 de junio.⁣
⁣
Sheinbaum confirmó el día de ayer que será una reunión para iniciar con la fase de la transición a la presidencia.⁣
.⁣
.⁣
#adn40 #noticias #claudiasheinbaum #amlo #lopezobrador #presidenta",2
Instagram,"💼 Sheinbaum propone vincular inversión extranjera con recursos naturales locales: ¡Una estrategia innovadora para el desarrollo sostenible! 🌿🏗️
Descubre todos los detalles en nuestro link de nuestra BIO.🌐⬆",2
Instagram,"Viva México! 

Es momento de defender nuestra Democracia!

Hoy se respiraba esperanza en él Zócalo. 

Vamos @xochitlgalvez!",1
Instagram,"En la Arena cdmx se siente el amor y fuerza de los #Xochilovers🫶🏻 siempre presentes apoyando a nuestra Xóchitl 🤞🏻

Si estás en casa no te pierdas el cierre de pre campaña por las redes de @xochitlgalvez ¡Esto apenas comienza y vamos con todo! #MéxicoVaConX 🇲🇽",1
Instagram,"Es claro que a MORENA no le importa el medio ambiente desde que llegaron al poder. 

Su inacción amenaza nuestro futuro. ¡Es hora de un gobierno con un compromiso real hacia la naturaleza!",1
Instagram,"¡En Movimiento Ciudadano Estamos emocionados de ser la tercera vía, la opción fresca que llega con todo lo nuevo! 🤩🎊🧡💃🏻

Por eso el día de ayer, presentamos para su registraron ante el CEEPAC a nuestros 15 aspirantes a candidatos a Diputados Locales 🙌🏻☺️

Distrito 1 Ángel Reyes
Distrito 2 Roxana Dimas
Distrito 3 Marvely Constanzo
Distrito 4 Daniel Rivera
Distrito 5 Fabi Luna Cano
Distrito 6 Alma Lolita Martínez 
Distrito 7 Cynthia de la Rosa Huerta
Distrito 8 Mauricio González Purata
Distrito 9 Reyna Sol Ponce
Distrito 10 Libni Puebla Rojas 
Distrito 11 Ivette Díaz
Distrito 12 Mauricio Olivares 
Distrito 13 Isa Lastras
Distrito 14 Rubén Hernández
Distrito 15 Adán Hernández

No cabe duda de que en San Luís Potosí...#LoNuevoVaConTodo 💪🏽🍊💥👊🏾

 #CompromisoConElCambio #TerceraVía #Elecciones2024 

@dantedelgador @movciudadanomx @alvarezmaynez @jzavalagt1 @patriciamercadocastro @clementechmx @juanzepedahdz @verodelgadillog @mujeresenmovimientoslp @mujeres_enmovimiento @jessica.ortegamc 
@arturinik @josefinaslp @arturinik @isalastras @carolinaelejalde @danielriveraslp @marvelycostanzo @roxanadimascastro @mauricioramirezkonishi @ivettezubiaga3 @marvelycostanzo @maupurata",1
Instagram,"🇲🇽Este sábado, Xóchitl Gálvez, candidata a la presidencia de México por la coalición “Fuerza y Corazón por México”, asiste a su inicio de campaña en el Parque Bicentenario en la Ciudad de México, donde invitó a sus seguidores a votar por ella en la contienda electoral a dicho cargo de elección popular el próximo 2 de junio del presente año.   Xóchitl Gálvez hizo críticas a la candidata del Partido MORENA, Claudia Sheinbaum, y defendió la propuesta para crear una gran cárcel con tecnología de punta “para que los delincuentes piensen antes de cometer actos ilicitos”, derivadas éstas declaraciones, recibió fuertes críticas al ser comparado dicho modelo de reclusión como el empleado por el presidente de El Salvador, Nayib Bukele. Durante el evento, estuvo acompañada por Santiago Taboada, candidato a la jefatura de la Ciudad de México. #everydaymexico #diary #photojournalism #fotoperiodismo #canon  #everydayeverywhere #ciudaddemexico #gettyimages #gettyimagesreportage #mexico #mexicocity #ine #xochitl #xochitlgalvez #fuerzaycorazonxméxico 02/03/2024 📸 @gerardovieyra_ / NurPhoto",1
Instagram,"La candidata presidencial de Morena, Claudia Sheinbaum, destacó los resultados conseguidos en materia de seguridad, durante su mandato como jefa de Gobierno de la CDMX.

#ClaudiaSheinbaum #CDMX #Morena #Seguridad #Elecciones2024",2
Instagram,"Llegamos a San Pedro Nodon, perteneciente a Cuicatlan donde tuve el privilegio de poder hablar con nuestras hermanas y hermanos sobre los cambios que han llegado con esta #CuartaTransformación.

El proyecto crece, es fundamental dar continuidad a este histórico movimiento, respaldando a la próxima Presidenta de México #ClaudiaSheinbaum con un congreso fuerte.

¡Agradezco el recibimiento!

#ClaudiaSheinbaumPresidenta
#IrmaJuanCarlos
#TeotitlánDeFloresMagon 
#Distrito02",1
Instagram,"La candidata del #PRI-PAN-PRD calificó a
@claudia_shein como una mujer “fría y sin corazón” con respecto a los casos de personas con cáncer.

“Saludo a María Isabel, mamá de Brisa, quien tiene cáncer. Claudia, cuando hubo manifestantes de personas con hijos con cáncer, afuera de 
#PalacioNacional, tú no hiciste nada. Eso te hace una mujer fría y sin corazón”, dijo @xochitlgalvez la respecto de la deficiencia en el sistema de salud.

#ClaudiaSheinbaum #XochitlGalvez #Presidencias
#PrimerDebate #DebateINE #Politica #unomasunonoticias",0
Instagram,El día de hoy presentamos ante la Bancada #NARANJA 🍊🙌🏻 un proyecto de iniciativa referente a la participación de la Secretaria de recursos naturales y medio ambiente; para impulsar proyectos de movilidad sustentable en el país 🌳💯✍🏻 #HiramBrahim #LoNuevoVaEnSerio 🇲🇽✅,1
Instagram,"En Sinaloa con fuerza y corazón @xochitlgalvez 

¡VAMOS A GANAR!",1
Instagram,"@xochitlgalvez, candidata de la coalición Fuerza y Corazón por México, aseguró que no se preocupa por las encuestas, recalcó que hay muchos mexicanos que todavía no definen su voto y que las campañas apenas arrancaron. 
“Pues si esa va a ser la forma de elegir una candidata pues entonces entréguenle la banda presidencial con una encuesta y dejamos de gastar dinero”, señaló la aspirante presidencial. 
#TuElección2024 #Latinus #InformaciónParaTi",1
Instagram,"El PREP dejaron como ganadora a #EsClaudia, pero los cómputos distritales la coronaron MÁS ganadora. 👑",1
Instagram,#Tómala 📛📛,0
Instagram,"¡Arráncate @minesdelafuente! 🧡

Estamos seguros de que le darás a las y los tabasqueños el futuro que merecen. 👊😎

Junto a @alvarezmaynez presidente, desde el sur hasta el norte, #LoNuevoVaEnSerio. 🍊",1
Instagram,"#LoNuevoVaEnSerio en la Ciudad de México y en todo el país con @alvarezmaynez y con @chertorivski_salomon.

Vamos a construir la mejor Ciudad de México, una ciudad inteligente que sí resuelva los problemas de las y los chilangos y vamos a construir, juntas y juntos el México Nuevo. 

#LaCiudadMereceMás, México merece más.",2
Instagram,"🔴| Lo que vimos en el #debate es evidente, nuestra candidata #ClaudiaSheinbaum demostró una vez más la estatura y la preparación con la que liderará nuestro país al convertirse en la primera mujer Presidenta de México. 

#ClaudiaGanóElDebate #ClaudiaPresidenta #EsClaudia #debateine",2
Instagram,"#Vuelve #DebatesVerificados, vuelve la alianza de @elsabuesoap e @iberocomunicacion 🐺 🐶

El equipo de verificación de @pajaropolitico ya puso manos a la obra para olfatear lo cierto, lo falso y lo impreciso del encuentro entre @claudia_shein, @alvarezmaynez y @xochitlgalvez ✅️

Únete a la transmisión #envivo desde @cex_ibero: https://ibero.mx/",2
Instagram,"📣 | Claudia Sheinbaum: ""Encabezaremos un gobierno honesto, sin influyentismo, corrupción o impunidad. Un gobierno íntegro y libre de corrupción. Para ello, vamos a rediseñar la Secretaría de la Función Pública.""",1
Instagram,"Un gobierno sin humanismo solo gobierna por intereses propios, está #CuartaTransformación ha priorizado la vida, el bienestar y el servir a los más necesitados.

#ClaudiaSheinbaum representa humanismo mexicano!",1
Instagram,"México.- Tanto la presidenta electa de México, Claudia Sheinbaum, como el próximo titular de Economía, Marcelo Ebrard, han respondido a las recientes declaraciones del candidato a la presidencia de Estados Unidos, Donald Trump, quien lanzó advertencias a México en temas como migración, aranceles y la industria automotriz durante su discurso en la Convención Republicana.

Con la revisión del Tratado México, Estados Unidos y Canadá (T-MEC) programada para 2026, Ebrard destacó el éxito del acuerdo, señalando que ha generado más inversión, empleo y mejores salarios en México.

En respuesta a Trump, Ebrard aseguró que México no mostrará debilidad en las negociaciones. El excanciller y futuro secretario de Economía enfatizó que México negociará desde una posición de fuerza y fortaleza, destacando que el país atraerá inversiones con un gobierno sólido y un futuro prometedor.

En el mismo evento, la presidenta electa, Claudia Sheinbaum, subrayó que México es el principal socio comercial de Estados Unidos y envió un mensaje claro a Trump.

Sheinbaum afirmó que las negociaciones del T-MEC se realizarán en condiciones de igualdad y no de subordinación, enfatizando la soberanía y autonomía de México.

Además, aseguró que su gobierno priorizará la defensa de los mexicanos que viven en Estados Unidos, destacando su importancia tanto para la economía mexicana como para la estadounidense.

Durante la Convención Nacional Republicana, Trump afirmó que, de ganar la presidencia, terminará la construcción del muro fronterizo con México y frenará la crisis migrante desde el primer día de su gobierno.

📝: Tadeo Campoy 
📸: Presidencia
#Sheinbaum #Ebrard #México #Trump",2
